b1,1CC rate,2CC rate,Game 1 rate,strat,strat_space,transition
1.0,0.013867232816371065,0.030315910353587522,0.5753557359509528,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.024668942470987644,0.03377616340573305,0.5533484328394725,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.04067289608025078,0.040764707480412485,0.5947318829119326,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.0581982398893762,0.03717884835601569,0.600806258271043,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.09790372256750386,0.0413987887402007,0.6169545891050352,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.31711795765160933,0.02852964560109566,0.7232266286528011,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.7650698474532892,0.011395738942017683,0.9088916875899653,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000009,0.8139619560911963,0.009066644377706072,0.9264446549301069,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.8716118174634334,0.005756013708590117,0.9466086984004903,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.260000000000001,0.8996413360577228,0.005196692299724566,0.9583131706849961,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.4000000000000012,0.938673870856591,0.0044861673405871645,0.9769655104518746,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.5400000000000014,0.9560900321511482,0.0033048185742272857,0.9821751947430158,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.6800000000000015,0.9710252570798126,0.0026065625329822393,0.9853140410772447,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.8200000000000016,0.9735054403529099,0.0022918785165636506,0.990033866418174,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.9600000000000017,0.988307876350538,0.0008431302611064896,0.9972253822790715,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
3.100000000000002,0.9847579908507674,0.0017742338848315456,0.9958710816750541,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.0,0.014957241745014893,0.029343337959766524,0.5837173783354037,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.027147663364148415,0.03570778721933821,0.5655394886345865,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.03674440204518853,0.03646178360768602,0.6008470905977767,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.0518449228053155,0.03574424546366621,0.6022335634731054,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.10070442938427933,0.03698575835179972,0.6103336886928926,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.33085378484958244,0.029400419984482413,0.6980428118276211,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.8637674248574929,0.007372652605667143,0.9426436556567388,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000009,0.8450242269362725,0.007601757615940146,0.9389378940961535,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.8889510085584309,0.005990594104346618,0.9613556108942711,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.260000000000001,0.9115427112705509,0.004743560817918309,0.9612928438857608,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.4000000000000012,0.9328203017876038,0.0042782099403502576,0.9724638128404693,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.5400000000000014,0.9658751215421323,0.002936784751589008,0.9881412343464641,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.6800000000000015,0.9724653621343663,0.0018717780656979312,0.9928377489982375,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.8200000000000016,0.9829671998571372,0.0017273276917358666,0.9931751886654089,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.9600000000000017,0.9796867316559714,0.002003015779829375,0.9925126902732389,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
3.100000000000002,0.9855295604776086,0.0015150286780610026,0.9951880766050021,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.0,0.013445684461154472,0.03212415321995051,0.5628008687980696,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.02614207552400482,0.03677409005156638,0.6020621123871392,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.03914736031722299,0.03910627978643566,0.5767350784271933,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.057107998405044685,0.03906988588025391,0.588734067340287,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.08396747591615923,0.03763610880590914,0.6063631377782008,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.3029738121084117,0.03134698878891106,0.7027180850395779,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.7684414568521322,0.011028937439907389,0.904574371409097,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
