b1,1CC rate,2CC rate,Game 1 rate,Cooperation rate,SPE rate,strat,strat_space,transition
1.0,0.020590957448999147,0.035494380548593406,0.3358105904113415,0.10072854720329555,4.3333333333333334e-05,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.1400000000000001,0.03381380601378557,0.036224152439227365,0.3709475470385958,0.11362972624348433,0.0006566666666666666,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.2800000000000002,0.04218841671864104,0.0347787330819309,0.40876092076285436,0.11957581684589269,0.0004966666666666666,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.4200000000000004,0.04908407558851194,0.03396265916408007,0.40746833435901764,0.124913388426286,0.0010466666666666667,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.5600000000000005,0.07650770356580207,0.032123082398661136,0.4549194114958583,0.15031971970769442,0.004763333333333333,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.7000000000000006,0.15306128186468426,0.03447113464173006,0.4972542470112311,0.22621237155443716,0.01752,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.8400000000000007,0.6771733257334602,0.015180360598551376,0.8100982253642035,0.709507658413276,0.16966333333333333,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.9800000000000009,0.7618877752647479,0.011360437855318031,0.8593499272863803,0.7865815108923581,0.2828466666666667,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.120000000000001,0.7792062024566424,0.012307089815174107,0.8776576224881985,0.8034453819626606,0.17895,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.260000000000001,0.8264350357272898,0.00980951451489168,0.9070393521383668,0.8460351893568088,0.19946333333333333,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.4000000000000012,0.905469462938702,0.007919990765950678,0.9421219001872068,0.9186027327385997,0.07146,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.5400000000000014,0.9782922779570017,0.00246123975569373,0.98676735638816,0.9826274511838411,0.33338,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.6800000000000015,0.972724966746344,0.0034313666936490804,0.9835797923631237,0.9786812829533771,0.022553333333333335,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.8200000000000016,0.969452925502937,0.0033433345649836847,0.9833152551821551,0.9753473205642932,0.08996333333333334,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.9600000000000017,0.9566153080933927,0.004312102972569082,0.9871962195458684,0.9628378789538681,0.020476666666666667,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
3.100000000000002,0.9737712406623498,0.003930905098486457,0.9867887529460296,0.9797010968739336,0.06007,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.0,0.021097156342710623,0.038886160276397956,0.3153343356531953,0.10361933309561565,3.3333333333333333e-06,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.1400000000000001,0.033643011925105076,0.04080180365511338,0.37162494273986674,0.11387831134948681,0.00032,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.2800000000000002,0.04325963848096886,0.04631989017357085,0.3997170433366236,0.13243112131517856,0.0005766666666666666,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.4200000000000004,0.05143539094729679,0.03393932946526732,0.41136098866366283,0.12780721938295667,0.0005633333333333333,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.5600000000000005,0.07114410829090605,0.03326144372341896,0.43575053867582714,0.1464940393219106,0.0029733333333333335,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.7000000000000006,0.1788123180384612,0.029961943665818745,0.5063659752605326,0.2470161106077426,0.012916666666666667,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.8400000000000007,0.7336248474276308,0.01229821159732839,0.8529915336116687,0.7586930400654116,0.23600333333333334,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
1.9800000000000009,0.7584541367481878,0.012487386256318777,0.8634362110399363,0.7841776635872422,0.16328,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.120000000000001,0.8511424189454178,0.008043389187279202,0.9175946223229585,0.8668769209801501,0.27367,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
2.260000000000001,0.8806530911938827,0.009178368242233507,0.9238987207949014,0.8969225885723047,0.07973666666666666,S_16_EqualSay_G2_Default,S_16,EqualSay_G2_Default
