b1,1CC rate,2CC rate,Game 1 rate,strat,strat_space,transition
1.0,0.01367687735294895,0.014225682296981665,0.5,S_12_Random,S_12,Random
1.1400000000000001,0.01723548027024873,0.01786154981394422,0.5,S_12_Random,S_12,Random
1.2800000000000002,0.021623826297550143,0.02103037060207676,0.5,S_12_Random,S_12,Random
1.4200000000000004,0.029602395786198527,0.027992285784231165,0.5,S_12_Random,S_12,Random
1.5600000000000005,0.030719955610543425,0.028121510032518848,0.5,S_12_Random,S_12,Random
1.7000000000000006,0.05585320630015889,0.051837245131119924,0.5,S_12_Random,S_12,Random
1.8400000000000007,0.1317980680754934,0.1268598348200384,0.5,S_12_Random,S_12,Random
1.9800000000000009,0.14976210506301915,0.14365346765299317,0.5,S_12_Random,S_12,Random
2.120000000000001,0.1578470466129826,0.14947145981141222,0.5,S_12_Random,S_12,Random
2.260000000000001,0.21766930159990644,0.21206157082384727,0.5,S_12_Random,S_12,Random
2.4000000000000012,0.2764765618398762,0.2698713046282553,0.5,S_12_Random,S_12,Random
2.5400000000000014,0.3226766282487061,0.3165257215399695,0.5,S_12_Random,S_12,Random
2.6800000000000015,0.3151584217857617,0.30467588083531866,0.5,S_12_Random,S_12,Random
2.8200000000000016,0.297092970468375,0.2846192076527619,0.5,S_12_Random,S_12,Random
2.9600000000000017,0.2964320887398284,0.2842712342966137,0.5,S_12_Random,S_12,Random
3.100000000000002,0.3089020596959505,0.29289211736496984,0.5,S_12_Random,S_12,Random
1.0,0.012422134743354142,0.013065533621941867,0.5,S_12_Random,S_12,Random
1.1400000000000001,0.01702286468243924,0.017965742874342716,0.5,S_12_Random,S_12,Random
1.2800000000000002,0.020956993417032877,0.020757893620157123,0.5,S_12_Random,S_12,Random
1.4200000000000004,0.028694633530278138,0.02724592445618158,0.5,S_12_Random,S_12,Random
1.5600000000000005,0.034849241796463044,0.03394694972632414,0.5,S_12_Random,S_12,Random
1.7000000000000006,0.05822087228741101,0.05442834509324255,0.5,S_12_Random,S_12,Random
1.8400000000000007,0.12584013364110966,0.12242043984912411,0.5,S_12_Random,S_12,Random
1.9800000000000009,0.14323146395792166,0.13877878011987144,0.5,S_12_Random,S_12,Random
2.120000000000001,0.18317456159940326,0.17826995857761832,0.5,S_12_Random,S_12,Random
2.260000000000001,0.2221139538627112,0.21396818792550157,0.5,S_12_Random,S_12,Random
2.4000000000000012,0.2590940218544699,0.2482906819158189,0.5,S_12_Random,S_12,Random
2.5400000000000014,0.27024231655990727,0.26356774606065825,0.5,S_12_Random,S_12,Random
2.6800000000000015,0.297249159511288,0.29069599164349963,0.5,S_12_Random,S_12,Random
2.8200000000000016,0.3167413216274403,0.30737003750498804,0.5,S_12_Random,S_12,Random
2.9600000000000017,0.3174662428699606,0.3051867735967297,0.5,S_12_Random,S_12,Random
3.100000000000002,0.32335228073896666,0.30816030611640194,0.5,S_12_Random,S_12,Random
1.0,0.012328262058386621,0.013186385330413051,0.5,S_12_Random,S_12,Random
1.1400000000000001,0.016037091208237857,0.015578326241766017,0.5,S_12_Random,S_12,Random
1.2800000000000002,0.019132938369908592,0.018324088370501344,0.5,S_12_Random,S_12,Random
1.4200000000000004,0.027376119254299617,0.026027999684748265,0.5,S_12_Random,S_12,Random
1.5600000000000005,0.033240642273628725,0.029712700131856732,0.5,S_12_Random,S_12,Random
1.7000000000000006,0.06039461547087902,0.056210791375758455,0.5,S_12_Random,S_12,Random
1.8400000000000007,0.11451334015196488,0.11111033693892576,0.5,S_12_Random,S_12,Random
1.9800000000000009,0.14463359109167948,0.1401048952602557,0.5,S_12_Random,S_12,Random
2.120000000000001,0.26007400776075484,0.25538852659064193,0.5,S_12_Random,S_12,Random
2.260000000000001,0.2225265413959413,0.2164101228446592,0.5,S_12_Random,S_12,Random
2.4000000000000012,0.2276869883113238,0.22125625069791705,0.5,S_12_Random,S_12,Random
2.5400000000000014,0.2638816334909103,0.25505500765874684,0.5,S_12_Random,S_12,Random
2.6800000000000015,0.28740658528920215,0.27811569190409585,0.5,S_12_Random,S_12,Random
2.8200000000000016,0.3025310935463564,0.2912857416867897,0.5,S_12_Random,S_12,Random
2.9600000000000017,0.3412703148377231,0.33223643432771494,0.5,S_12_Random,S_12,Random
3.100000000000002,0.31728731173327585,0.303222663910701,0.5,S_12_Random,S_12,Random
1.0,0.013765851475735762,0.013781475498702636,0.5,S_12_Random,S_12,Random
1.1400000000000001,0.016728117350130123,0.017096477229258094,0.5,S_12_Random,S_12,Random
1.2800000000000002,0.021335769297915357,0.022422514792575763,0.5,S_12_Random,S_12,Random
1.4200000000000004,0.0238475535066037,0.024188903762871306,0.5,S_12_Random,S_12,Random
1.5600000000000005,0.03311690420865594,0.03174741772985698,0.5,S_12_Random,S_12,Random
1.7000000000000006,0.05589598117981104,0.05308518104972093,0.5,S_12_Random,S_12,Random
1.8400000000000007,0.07570139570632002,0.07220479233172464,0.5,S_12_Random,S_12,Random
1.9800000000000009,0.17049600932017026,0.16448010459375906,0.5,S_12_Random,S_12,Random
2.120000000000001,0.17003137837862173,0.16469653939624557,0.5,S_12_Random,S_12,Random
2.260000000000001,0.19139869181942668,0.18264406228647878,0.5,S_12_Random,S_12,Random
2.4000000000000012,0.2594478199073628,0.251709167033167,0.5,S_12_Random,S_12,Random
2.5400000000000014,0.2890930769448461,0.2802013837471088,0.5,S_12_Random,S_12,Random
2.6800000000000015,0.2745923973653333,0.2638018794671049,0.5,S_12_Random,S_12,Random
2.8200000000000016,0.2884386124516809,0.27590973832066895,0.5,S_12_Random,S_12,Random
2.9600000000000017,0.31343377909743686,0.30267062619616675,0.5,S_12_Random,S_12,Random
3.100000000000002,0.33809075979104586,0.3264945790619021,0.5,S_12_Random,S_12,Random
1.0,0.0149936142968097,0.0160313327422509,0.5,S_12_Random,S_12,Random
1.1400000000000001,0.01777422056002825,0.017381276477796186,0.5,S_12_Random,S_12,Random
1.2800000000000002,0.022722264102050076,0.020678008157158208,0.5,S_12_Random,S_12,Random
1.4200000000000004,0.027738187817480872,0.02644580232118444,0.5,S_12_Random,S_12,Random
1.5600000000000005,0.03296875500316323,0.03161808635957914,0.5,S_12_Random,S_12,Random
1.7000000000000006,0.04911384507454307,0.04711840483168511,0.5,S_12_Random,S_12,Random
1.8400000000000007,0.09955527610187116,0.09433698732641464,0.5,S_12_Random,S_12,Random
1.9800000000000009,0.15055808552654473,0.14613675285975247,0.5,S_12_Random,S_12,Random
2.120000000000001,0.1641496191864718,0.15942526210321795,0.5,S_12_Random,S_12,Random
2.260000000000001,0.20087656923347996,0.193041538698475,0.5,S_12_Random,S_12,Random
2.4000000000000012,0.2412552839757263,0.23422790974281982,0.5,S_12_Random,S_12,Random
2.5400000000000014,0.2663109601079264,0.2590672791555862,0.5,S_12_Random,S_12,Random
2.6800000000000015,0.28909562008889633,0.280823869075079,0.5,S_12_Random,S_12,Random
