b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
1.0,0.08619685171668995,0.08198803452586832,0.3948541540378825,0.16818488624255828,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.1400000000000001,0.09311205996561223,0.0774273300255355,0.4082829498769677,0.17053938999114773,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.2800000000000002,0.09942613311016901,0.07763602474787425,0.413288134071323,0.17706215785804325,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.4200000000000004,0.10749408290194659,0.07508445516903366,0.42938792795551317,0.18257853807098023,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.5600000000000005,0.11623822989209542,0.07378927746468045,0.4339297570526113,0.19002750735677587,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.7000000000000006,0.12079026797320146,0.07116556000105587,0.44008439386339215,0.1919558279742573,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.8400000000000007,0.1321740411320828,0.07049526491774168,0.454493924328268,0.20266930604982447,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.9800000000000009,0.14069313854576537,0.07013880545797392,0.4599726938851452,0.21083194400373928,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.120000000000001,0.14855287911199966,0.06941381298126502,0.4747772597342328,0.2179666920932647,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.260000000000001,0.15843738998375564,0.06662347597123737,0.48078586814223584,0.22506086595499303,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.4000000000000012,0.17178995371354153,0.06746620393702576,0.49032626579905675,0.2392561576505673,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.5400000000000014,0.18013784750752343,0.06682119458316332,0.503255376285574,0.24695904209068675,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.6800000000000015,0.19033482110934302,0.06410456781049008,0.5120833869728617,0.2544393889198331,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.8200000000000016,0.20510803348195195,0.060974015488067794,0.5244659641879375,0.26608204897001975,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
2.9600000000000017,0.222125097767174,0.06272661167117097,0.5389187239228452,0.284851709438345,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
3.100000000000002,0.23197933803979226,0.06010657418142187,0.5442066797864383,0.2920859122212141,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.0,0.0890361821460591,0.08326745911934076,0.39462853017413224,0.17230364126539988,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
1.1400000000000001,0.09477863827231905,0.07874364529575936,0.405664786001515,0.17352228356807842,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,4,0.001,2.0
