b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.013494881633525765,0.031717173545949544,0.5804824564346726,0.08525093495834289,0.001034,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.025998816770646086,0.03636697835043374,0.584700890028272,0.11085672976742769,0.004042,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.03813290145383211,0.03816128669608334,0.5934096503728981,0.12448046985676832,0.007946,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.05484398932028025,0.03667306011157296,0.6062559034885416,0.14099125406189297,0.013304,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.09224413844367708,0.03967857965701299,0.6227148259274902,0.18186411041340036,0.039396,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.3522566519138401,0.026849583852444993,0.7275372997264553,0.41332730781585364,0.272766,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.8611678872715425,0.007225337070046581,0.9479930609851296,0.8779355461461502,0.790864,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000009,0.8394642897501718,0.008521264736226084,0.9295341030910861,0.8577180402204322,0.71764,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.906409196255817,0.00616544085780416,0.9624102023333434,0.9187230786495506,0.813,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.260000000000001,0.8989363158096791,0.006373971536962564,0.9561225891106104,0.9123659700856674,0.688678,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.4000000000000012,0.9386619004085681,0.0039425669910565855,0.9779174098632254,0.9472391738196383,0.609968,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.5400000000000014,0.9691104053315684,0.0025590082446831316,0.9894840521357697,0.9742144389052774,0.430584,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.6800000000000015,0.9732320556470078,0.002567851588435184,0.9890116804269047,0.9780838865101211,0.262824,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
