b1,1CC rate,2CC rate,Game 1 rate,Cooperation rate,SPE rate,strat,strat_space,transition
1.0,0.01987557942449716,0.036053992797287195,0.3702923049975136,0.10125390554024476,0.00038,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.1400000000000001,0.03318394019511595,0.030451796354597306,0.39875681260669316,0.10903043068126028,0.0012833333333333334,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.2800000000000002,0.04352709958645458,0.03110266781536428,0.435990133195572,0.12304150159054755,0.0036966666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.4200000000000004,0.054447449780137845,0.028982488633604777,0.4549922952863797,0.12844589032389495,0.004536666666666666,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.5600000000000005,0.08165553948445872,0.028812515453401452,0.47656235557587207,0.15887100509013233,0.015976666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.7000000000000006,0.18812613613421647,0.025225314949293157,0.5566465980082315,0.2530888773428092,0.10689333333333334,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.8400000000000007,0.6643568406235127,0.010401969947954663,0.8188183546538114,0.6899419165036396,0.5773666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.9800000000000009,0.7677844107723059,0.009793771289209555,0.8832404969581907,0.7901244565074882,0.5786166666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.120000000000001,0.8138269057591785,0.008535751933691776,0.9031487232249438,0.8341480317111575,0.6214933333333333,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.260000000000001,0.8749587923206544,0.006235259242610953,0.9320328328292545,0.8888071103797968,0.6201733333333334,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.4000000000000012,0.911178355310499,0.004662999464654782,0.9502814712693973,0.9209388461607908,0.37135666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.5400000000000014,0.940598699594968,0.0035040370658533356,0.9718721226827024,0.9482695729366523,0.2993733333333333,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.6800000000000015,0.9621999268249884,0.003332633150312949,0.9826892748360031,0.9680570606367203,0.14621666666666666,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.8200000000000016,0.9708991111847635,0.0034432132571997234,0.9854957736599715,0.9767761891718721,0.2673433333333333,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.9600000000000017,0.9744376563071114,0.0032518874008408386,0.9871112370254161,0.9797807725414088,0.20001,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
3.100000000000002,0.987524061776023,0.002788095651534935,0.9917577153855145,0.9919709098933981,0.19601,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.0,0.01939767152065719,0.0349887341677887,0.3582495349571422,0.10230263359697295,0.0005166666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.1400000000000001,0.03300573708738361,0.031155667590578924,0.42842353001470734,0.11113781321593201,0.00132,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.2800000000000002,0.041100436974270585,0.028490951740314036,0.4289232103719371,0.11426323685755475,0.0025,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.4200000000000004,0.05492925187372186,0.028609457637821998,0.4670038340009837,0.13154698362967157,0.004346666666666667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.5600000000000005,0.08019349819105391,0.026449716037868286,0.47007681047115396,0.1533581752318283,0.017176666666666666,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.7000000000000006,0.21666251816841642,0.023098099557194763,0.5613138485561595,0.2798190953269956,0.12538333333333335,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.8400000000000007,0.6526724112104705,0.01251224274117114,0.8152545840300109,0.6846647653810704,0.5428166666666666,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.9800000000000009,0.7541362482415855,0.009766526168048979,0.8694214774397104,0.7777822475465453,0.6193,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
