b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.0015127248395736409,0.03896319663800406,0.7465356487359233,0.08224801118278725,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.1400000000000001,0.015609273055202067,0.004912042917136161,0.06823938561137387,0.039344624158696065,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.2800000000000002,0.005357937868047583,0.003096126699553678,0.04956936436654974,0.0246222127578754,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.4200000000000004,0.08510945793754471,0.008837803935296037,0.36115953305672455,0.14438794747461015,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.5600000000000005,0.019776096786308383,0.0026230046116648615,0.09932519237121559,0.17093452991397493,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.7000000000000006,0.503368084152955,0.024177026811913225,0.7269762032598711,0.5776220183374053,0.494,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.8400000000000007,0.001109270918418307,0.007609702551428983,0.2213279882117451,0.01861932529815693,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
1.9800000000000009,0.3851929213042625,0.0842877197946746,0.5707396799213753,0.5144060179672484,0.376,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.120000000000001,0.008252033689288736,0.03412918557130827,0.40615413157753993,0.07022897824081124,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.260000000000001,0.9506334150547837,1.0598048487248298e-06,0.9961933515127454,0.9638958748596262,0.986,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.4000000000000012,0.5137565268046174,0.01749315848392576,0.8336787285354906,0.5614693089603064,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.5400000000000014,0.8777678943427587,0.019868699711568138,0.9184741849497516,0.9091587373847099,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.6800000000000015,0.009710753639569223,0.0024202601896898984,0.7791109037268652,0.028164641676609092,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.8200000000000016,0.6398319821116109,0.0010539963418536866,0.7753783300354866,0.6776994231635982,0.66,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
2.9600000000000017,0.09553854466106483,0.052505570914987885,0.5738185454704052,0.24276907788661473,0.0,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
3.100000000000002,0.7063545721629078,0.004148570995479175,0.8781695974092303,0.7357582240596833,0.726,S_12_EqualSay_G1_Default,S_12,EqualSay_G1_Default
