b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
1.0,0.045086278004451,0.056981398168649174,0.35155549399372804,0.10206767617310017,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.1400000000000001,0.06131477062487479,0.05527922127493214,0.40057430755937934,0.11659399189980693,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.2800000000000002,0.07649215466382638,0.0473478992433326,0.4168575905654991,0.12384005390715898,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.4200000000000004,0.09149400785703753,0.048671969458123174,0.44182872087026015,0.1401659773151607,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.5600000000000005,0.11508918593014544,0.04539650184158538,0.4557189855348874,0.16048568777173083,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.7000000000000006,0.13869175371529432,0.039561090865933214,0.4778352093041324,0.17825284458122753,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.8400000000000007,0.1925410480027633,0.0408621490326522,0.52459140962527,0.2334031970354155,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.9800000000000009,0.2582754385370235,0.03746885848494654,0.5736299962909842,0.29574429702197,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.120000000000001,0.3370673166784177,0.03183294013941928,0.6331284706967814,0.368900256817837,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.260000000000001,0.4990318271891895,0.025075327362670888,0.7178884934164664,0.5241071545518604,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.4000000000000012,0.5865467258896235,0.02180239776388375,0.7702755178432122,0.6083491236535072,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.5400000000000014,0.6872811020009308,0.018303818484485052,0.8287769716634485,0.7055849204854159,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.6800000000000015,0.7478018358048533,0.013778674754716858,0.8614897990574552,0.7615805105595701,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.8200000000000016,0.7769218903527169,0.012516763467594885,0.8798981817750036,0.7894386538203118,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.9600000000000017,0.8231397293285678,0.011340897083726863,0.9074425158399158,0.8344806264122947,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
3.100000000000002,0.8639773491501715,0.008855206839913735,0.9298483232896024,0.8728325559900852,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.0,0.044605812717034635,0.05904772884327945,0.3640992331266503,0.10365354156031409,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.1400000000000001,0.05918825286196541,0.0547762046103552,0.3973917462767038,0.11396445747232062,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.2800000000000002,0.07849848520739511,0.05137837385214777,0.41790844920963094,0.12987685905954288,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.4200000000000004,0.08861044811353148,0.04747690782591546,0.4342295103810421,0.13608735593944693,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.5600000000000005,0.11279814245556445,0.044356369163529634,0.4625738518802261,0.15715451161909408,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.7000000000000006,0.13117623217761112,0.04236486921693754,0.48307577013385006,0.17354110139454865,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.8400000000000007,0.1804705695025723,0.03754079962396757,0.5183329884422488,0.21801136912653984,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.9800000000000009,0.24457963810953384,0.03732415080645529,0.5630732121949784,0.2819037889159891,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.120000000000001,0.362685221895391,0.03175583412949983,0.6441117275625639,0.3944410560248908,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.260000000000001,0.5443538832187814,0.02222903241409405,0.74414191942369,0.5665829156328754,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.4000000000000012,0.6595620021870328,0.018049828539227947,0.8120341542571665,0.6776118307262607,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.5400000000000014,0.6913269961497065,0.017783390043699072,0.8257017042895511,0.7091103861934056,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.6800000000000015,0.7260207354265358,0.01483509729214367,0.8515447987213148,0.7408558327186795,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.8200000000000016,0.7771487592368327,0.012124031037414636,0.8834049874801677,0.7892727902742473,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.9600000000000017,0.8009637937804676,0.01139468653913925,0.8953130905959771,0.8123584803196068,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
3.100000000000002,0.863410186939842,0.009184355642937054,0.9308785049984148,0.872594542582779,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.0,0.04389823273492219,0.05820053389396718,0.365537773922096,0.10209876662888936,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.1400000000000001,0.061021476793010176,0.05654812143801961,0.3829650132548337,0.11756959823102979,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.2800000000000002,0.07614788421386252,0.049343930602548915,0.4136604290617002,0.12549181481641145,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.4200000000000004,0.0920194669147858,0.04587124254156923,0.4227788695071444,0.137890709456355,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.5600000000000005,0.1098923779759835,0.04593802142546957,0.46003370056131865,0.15583039940145307,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.7000000000000006,0.13446909788778075,0.04056612071402434,0.48632669814376744,0.1750352186018051,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.8400000000000007,0.1768203621008119,0.04004688177516948,0.5163695066200393,0.21686724387598139,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.9800000000000009,0.25683912164750244,0.034364851334073895,0.5715709855994298,0.29120397298157635,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.120000000000001,0.3616499395055445,0.03224024680891878,0.6369954928561669,0.3938901863144633,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.260000000000001,0.501503916386256,0.02328237139491717,0.7253711087291524,0.5247862877811732,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.4000000000000012,0.6219490308777222,0.01952222439441927,0.7906236507467546,0.6414712552721415,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.5400000000000014,0.6713893724122106,0.018143381177980637,0.8189468645275256,0.6895327535901913,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.6800000000000015,0.7611089457473504,0.013914324190129588,0.867408668383925,0.77502326993748,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.8200000000000016,0.7751122270213371,0.011930544164323872,0.8851118255891399,0.7870427711856609,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.9600000000000017,0.8504638196464577,0.009582348130314468,0.9239100160977586,0.8600461677767721,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
3.100000000000002,0.8672822914344074,0.008404081918595952,0.9302169526039178,0.8756863733530034,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.0,0.04352732772841457,0.055868738628282254,0.37584460061563635,0.09939606635669682,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.1400000000000001,0.05836604242927058,0.056013635678644765,0.38217372615055684,0.11437967810791534,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.2800000000000002,0.07780238385716821,0.048068080552575006,0.40124677422724353,0.12587046440974323,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.4200000000000004,0.09084607456639822,0.048205566360363,0.437794999908012,0.13905164092676123,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.5600000000000005,0.10862517898072277,0.04759673358080098,0.461635904406165,0.15622191256152373,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.7000000000000006,0.13569326674477025,0.04087480905194685,0.4835725893286312,0.1765680757967171,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.8400000000000007,0.18704980965701085,0.03968951630698598,0.5225618242699195,0.22673932596399682,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.9800000000000009,0.2479736519461903,0.037252989193594474,0.5639524527121464,0.2852266411397848,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.120000000000001,0.3503777798723708,0.03241818997875206,0.6380210794147193,0.38279596985112285,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.260000000000001,0.48267765056204837,0.025391473623926776,0.716510525118124,0.5080691241859752,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.4000000000000012,0.5863168020510405,0.021997604393225432,0.7715293775844878,0.6083144064442659,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.5400000000000014,0.6596691938423472,0.018361607377819424,0.8154778645718266,0.6780308012201667,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.6800000000000015,0.7257118540155706,0.015250170136014245,0.8561767536668647,0.7409620241515849,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.8200000000000016,0.7873098625281162,0.012336769067380701,0.8868589493924145,0.7996466315954969,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
2.9600000000000017,0.8272391997867532,0.011220752039095769,0.9088406004051849,0.838459951825849,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
3.100000000000002,0.8708959886164469,0.00893688138303505,0.9298925339977647,0.879832869999482,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.0,0.04500025240335893,0.05802682945956487,0.36474958211625086,0.1030270818629238,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.1400000000000001,0.06124871981917468,0.055531755943554154,0.37880161353454744,0.11678047576272883,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.2800000000000002,0.07762476464253681,0.04978367604615102,0.40796408995634886,0.12740844068868784,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.4200000000000004,0.09258527881553516,0.04765526315793456,0.43750258952007376,0.14024054197346972,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.5600000000000005,0.1094268439164792,0.04420412597689319,0.4570698517571163,0.15363096989337238,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.7000000000000006,0.13576819934699616,0.0434598075066335,0.4901665053752282,0.17922800685362966,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
1.8400000000000007,0.18536282588149403,0.03721372628190545,0.5249846320321712,0.22257655216339947,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,16,0.001,2.0
