b1,1CC rate,2CC rate,Game 1 rate,strat
1.0,0.01917466836830468,0.0,1.0,S_04
1.1400000000000001,0.02688309147331547,0.0,1.0,S_04
1.2800000000000002,0.030006966875311937,0.0,1.0,S_04
1.4200000000000004,0.035075069729898774,0.0,1.0,S_04
1.5600000000000005,0.040178519342643534,0.0,1.0,S_04
1.7000000000000006,0.050451342442805656,0.0,1.0,S_04
1.8400000000000007,0.06286683862880595,0.0,1.0,S_04
1.9800000000000009,0.10435381803591744,0.0,1.0,S_04
2.120000000000001,0.18616085219744496,0.0,1.0,S_04
2.260000000000001,0.559721668919353,0.0,1.0,S_04
2.4000000000000012,0.811330425313181,0.0,1.0,S_04
2.5400000000000014,0.9536061365288436,0.0,1.0,S_04
2.6800000000000015,0.9940756072194339,0.0,1.0,S_04
2.8200000000000016,0.993423985261702,0.0,1.0,S_04
2.9600000000000017,0.9949646959385192,0.0,1.0,S_04
3.100000000000002,0.9953944888633951,0.0,1.0,S_04
1.0,0.01778296200565707,0.0,1.0,S_04
1.1400000000000001,0.02555115604923838,0.0,1.0,S_04
1.2800000000000002,0.03049090086104372,0.0,1.0,S_04
1.4200000000000004,0.03424027832524235,0.0,1.0,S_04
1.5600000000000005,0.03974967073202596,0.0,1.0,S_04
1.7000000000000006,0.048224372189053635,0.0,1.0,S_04
1.8400000000000007,0.06114053869443276,0.0,1.0,S_04
1.9800000000000009,0.09778079726896245,0.0,1.0,S_04
2.120000000000001,0.2273586126351321,0.0,1.0,S_04
2.260000000000001,0.42083247843697713,0.0,1.0,S_04
2.4000000000000012,0.814054599373116,0.0,1.0,S_04
2.5400000000000014,0.9261217771247973,0.0,1.0,S_04
2.6800000000000015,0.9920366242642192,0.0,1.0,S_04
2.8200000000000016,0.9951622271510568,0.0,1.0,S_04
2.9600000000000017,0.9959074585746598,0.0,1.0,S_04
3.100000000000002,0.9948488427159701,0.0,1.0,S_04
1.0,0.018039908802223486,0.0,1.0,S_04
1.1400000000000001,0.027872322206993982,0.0,1.0,S_04
1.2800000000000002,0.029274747488823954,0.0,1.0,S_04
1.4200000000000004,0.03356950621125927,0.0,1.0,S_04
1.5600000000000005,0.04086371557722652,0.0,1.0,S_04
1.7000000000000006,0.05045498721865364,0.0,1.0,S_04
1.8400000000000007,0.06500184817257312,0.0,1.0,S_04
1.9800000000000009,0.10168902687213213,0.0,1.0,S_04
2.120000000000001,0.19557564698659213,0.0,1.0,S_04
2.260000000000001,0.48447190105069504,0.0,1.0,S_04
2.4000000000000012,0.832928052089206,0.0,1.0,S_04
2.5400000000000014,0.9524784494896058,0.0,1.0,S_04
2.6800000000000015,0.9840200529505664,0.0,1.0,S_04
2.8200000000000016,0.9947813761927552,0.0,1.0,S_04
2.9600000000000017,0.9949473506452922,0.0,1.0,S_04
3.100000000000002,0.9945060573539092,0.0,1.0,S_04
1.0,0.01729119745243571,0.0,1.0,S_04
1.1400000000000001,0.02641874477447936,0.0,1.0,S_04
1.2800000000000002,0.0291436011670909,0.0,1.0,S_04
1.4200000000000004,0.03622336159713628,0.0,1.0,S_04
1.5600000000000005,0.04101368078575651,0.0,1.0,S_04
1.7000000000000006,0.04740922705310321,0.0,1.0,S_04
1.8400000000000007,0.06358239608593884,0.0,1.0,S_04
1.9800000000000009,0.0976645948328253,0.0,1.0,S_04
2.120000000000001,0.19998440961768166,0.0,1.0,S_04
2.260000000000001,0.5059232589307493,0.0,1.0,S_04
2.4000000000000012,0.816532460998541,0.0,1.0,S_04
2.5400000000000014,0.9656486604879818,0.0,1.0,S_04
2.6800000000000015,0.9908414547268743,0.0,1.0,S_04
2.8200000000000016,0.992304055523177,0.0,1.0,S_04
2.9600000000000017,0.9955322713794649,0.0,1.0,S_04
3.100000000000002,0.9951539569379634,0.0,1.0,S_04
1.0,0.021131893679767016,0.0,1.0,S_04
1.1400000000000001,0.026600374972770593,0.0,1.0,S_04
1.2800000000000002,0.028404536106072572,0.0,1.0,S_04
1.4200000000000004,0.034101220039155056,0.0,1.0,S_04
1.5600000000000005,0.042268013645968806,0.0,1.0,S_04
1.7000000000000006,0.05049168528875731,0.0,1.0,S_04
1.8400000000000007,0.06300005753704165,0.0,1.0,S_04
1.9800000000000009,0.10330113039037386,0.0,1.0,S_04
2.120000000000001,0.20778383191286617,0.0,1.0,S_04
2.260000000000001,0.46072146448233814,0.0,1.0,S_04
2.4000000000000012,0.8362496374122008,0.0,1.0,S_04
2.5400000000000014,0.946579763336924,0.0,1.0,S_04
2.6800000000000015,0.984409659529208,0.0,1.0,S_04
2.8200000000000016,0.9938462780036562,0.0,1.0,S_04
2.9600000000000017,0.9952069992407644,0.0,1.0,S_04
3.100000000000002,0.995493419179584,0.0,1.0,S_04
