b1,1CC rate,2CC rate,Game 1 rate,Cooperation rate,SPE rate,strat,strat_space,transition
1.0,0.005404191032111555,0.017318974938453014,0.42721592977246514,0.06570788458734904,0.00017666666666666666,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.1400000000000001,0.01154760153283727,0.015144260113127583,0.4691963456268079,0.06492979119943054,0.00058,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.2800000000000002,0.016759034836904958,0.013188374804799726,0.4760778610386972,0.06746074628515628,0.002086666666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.4200000000000004,0.019133479737572238,0.013285427270245993,0.4966639683129524,0.0701936947013282,0.0033066666666666665,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.5600000000000005,0.032853810503469555,0.014662827497083893,0.5026657535350733,0.08716474321743235,0.011123333333333334,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.7000000000000006,0.11475065493979038,0.013572439095125281,0.6139884911471032,0.16341282094430298,0.0851,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.8400000000000007,0.5780618948939288,0.007661436652525966,0.8109738023535328,0.6018856624437121,0.5605733333333334,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.9800000000000009,0.723561721369874,0.0072697277995368995,0.8759405492440332,0.7422146208733863,0.6999,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.120000000000001,0.6699580308042439,0.007561456883122923,0.8520980356049398,0.6906904865713319,0.5705933333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.260000000000001,0.7431780572377511,0.005374092246249383,0.8972146412981012,0.7581201038979599,0.46281,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.4000000000000012,0.9565150283305321,0.003314577668575653,0.9841543803295487,0.9620711209922794,0.58296,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.5400000000000014,0.9884509197703811,0.0029345511166693245,0.9945029119660415,0.992531381479553,0.4611033333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.6800000000000015,0.9871209446696436,0.0030537212666567446,0.9929053885616179,0.991470807132403,0.43035,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.8200000000000016,0.9928467134040734,0.0027810301614992435,0.9952393211161517,0.9966408536244741,0.39796,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.9600000000000017,0.9897898074624866,0.0029579732895538982,0.9937229459460737,0.9938613212163582,0.4663466666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
3.100000000000002,0.9925938228700286,0.002921221261965188,0.9951222632445664,0.9965505642783805,0.46441666666666664,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.0,0.0058416907988630895,0.020597730067100882,0.44411868223586526,0.07229595101616465,0.00034333333333333335,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.1400000000000001,0.011162490495805347,0.014360770754738718,0.4399151013376462,0.06376451081734226,0.00076,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.2800000000000002,0.017513366243264526,0.012300685442187253,0.5121829355775919,0.06751745909225591,0.0022266666666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.4200000000000004,0.02523155341096242,0.014821471077544581,0.4984699864974621,0.08002483100538527,0.00539,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.5600000000000005,0.03775851710588755,0.012338275124935415,0.5289426474127069,0.08537741990767778,0.014363333333333334,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.7000000000000006,0.12910052534368507,0.012557070269824132,0.586062665438634,0.17519272627964286,0.10330333333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.8400000000000007,0.6318715843002145,0.00790006672752971,0.8349350785919736,0.6540789244757854,0.60682,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.9800000000000009,0.6189942222253396,0.006986037467573694,0.8396508309812066,0.6402676130608768,0.5813733333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.120000000000001,0.6077966956581914,0.007074101206650346,0.8363138231428706,0.6292253805030943,0.49063,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.260000000000001,0.8722155196592112,0.004716062991212261,0.9428087841232567,0.8821793697152832,0.6848066666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.4000000000000012,0.9488237316637449,0.003553431922645344,0.9789863275969101,0.9549058597331872,0.5783466666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.5400000000000014,0.9673683362120885,0.003149161021624334,0.9861406607351522,0.9723655906457803,0.37322,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.6800000000000015,0.9836398881695363,0.002762148987190474,0.9887999082181801,0.9876741082538936,0.26658,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.8200000000000016,0.9917925734544476,0.002797855014472594,0.9951589388604278,0.995645038692244,0.40579,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.9600000000000017,0.9910050619635665,0.0028471522224607954,0.9946079194210811,0.9948860743295749,0.40352333333333334,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
3.100000000000002,0.9932085681304972,0.0026989220215959714,0.9955008750392229,0.9969239202234083,0.35634333333333335,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.0,0.005122950427018353,0.021557364571826547,0.46650275816792547,0.07450976307236164,8.333333333333333e-05,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.1400000000000001,0.011756691658396856,0.014989461513585751,0.4793898783948513,0.06493428252543086,0.0010333333333333334,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.2800000000000002,0.016302531168445232,0.015520399088227572,0.4885352818401807,0.07159553597356685,0.002116666666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.4200000000000004,0.022016697397853415,0.013167397704196353,0.5066757769339421,0.07436158842887278,0.004803333333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.5600000000000005,0.03631731644333976,0.013683022094770353,0.5393630831752022,0.08743731487498686,0.01294,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.7000000000000006,0.10869414205073094,0.01289441409209296,0.5820097065786567,0.15695550416585163,0.07823,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.8400000000000007,0.5793976006494416,0.007787765853372715,0.8118148451749305,0.6031858467510979,0.55758,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
1.9800000000000009,0.6435249220090604,0.007632955482864761,0.8420555344200843,0.6655108011230042,0.59801,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.120000000000001,0.6966757202178935,0.006099297770271861,0.879413866523818,0.7148595425096608,0.5976933333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.260000000000001,0.8156607703095328,0.005241261663037088,0.9324465671186659,0.8288390298369589,0.55196,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.4000000000000012,0.8986843861221212,0.003902553254460952,0.9567746790760463,0.9072910742582464,0.30516666666666664,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.5400000000000014,0.9808682544628139,0.003324201079255987,0.9927434693776563,0.9856180772565245,0.5527533333333333,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.6800000000000015,0.9872197845817228,0.002870858333767916,0.9918410984243233,0.9915229046553666,0.35107333333333335,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.8200000000000016,0.9902637967203359,0.002836458459017629,0.9940349715677192,0.9941208352681065,0.42752666666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
2.9600000000000017,0.991534398166921,0.002919302383011946,0.9942602418839105,0.9955141207994169,0.4102,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
3.100000000000002,0.9928702404776759,0.0025400567527437148,0.9955414676868048,0.9964234072886733,0.27688666666666667,S_08_EqualSay_G2_Default,S_08,EqualSay_G2_Default
