b1,1CC rate,2CC rate,Game 1 rate
1.0,0.0002700430963354936,0.007570997399666693,0.2850039605325005
1.1400000000000001,0.007737163810841824,0.004635304667160369,0.4244452685604696
1.2800000000000002,0.005486478826383896,0.007194859673602837,0.4519679204494731
1.4200000000000004,0.021414047702327996,0.010683875805673683,0.40320829293284965
1.5600000000000005,0.007341774718695721,0.006280437263306163,0.1919414543868187
1.7000000000000006,0.005865159785599292,0.005116834214409959,0.6648035372822083
1.8400000000000007,0.030907264919925913,0.009557145082084832,0.42428429249976984
1.9800000000000009,0.9374019140912458,0.003582483636738178,0.942273544638227
2.120000000000001,0.044440213770460694,0.012683062729535436,0.391417924862975
2.260000000000001,0.43409251551589484,0.014652164552101435,0.8556898117230701
2.4000000000000012,0.7785763844325793,0.003082726447390658,0.9577272500896379
2.5400000000000014,0.957067124240456,0.0038378894135119414,0.9589851676947101
2.6800000000000015,0.872995029195839,0.0017492342921963074,0.8749955142234946
2.8200000000000016,0.9266784428680533,0.006470885401970523,0.9707520014984028
2.9600000000000017,0.8426142647977409,0.0018994978562913254,0.8777507656046409
3.100000000000002,0.45568237012397045,0.014454123578026567,0.6983378424089195
1.0,0.0001603361916367938,0.0011819758083559998,0.7147512776800721
1.1400000000000001,0.009584473714206976,0.013185156767792429,0.6171014107880864
1.2800000000000002,0.025058649900164136,0.009593430057839048,0.5769117566740943
1.4200000000000004,0.028811411139538865,0.007970141338466219,0.6588767493976442
1.5600000000000005,0.03499964638643309,0.013364947583576847,0.4479895427262895
1.7000000000000006,0.023817247767646064,0.010546389232351173,0.4707037720626382
1.8400000000000007,0.01843051872080424,0.006799919283202977,0.9158042637742964
1.9800000000000009,0.006106139556867849,0.008873356417128778,0.5739931838364585
2.120000000000001,0.03113209247850782,0.015777904515492373,0.65048728255944
2.260000000000001,0.9434473823747477,0.0037927338432303783,0.9534560645516768
2.4000000000000012,0.4160906234235832,0.004439133576421599,0.7121090850373111
2.5400000000000014,0.28096008542737566,0.024718833572632767,0.7118112354083453
2.6800000000000015,0.2704811626742714,0.008288694301717166,0.7989284059492733
2.8200000000000016,0.9891723884094019,0.0019828186146459456,0.9919041920639503
2.9600000000000017,0.908545480206761,0.009489804727226232,0.9132312963396336
3.100000000000002,0.7404209691893974,0.00337071831058432,0.7797235750503393
1.0,0.00246213381915033,0.056840045142853915,0.32087356536587897
1.1400000000000001,0.014047662047842913,0.023333434938166406,0.39860434000541917
1.2800000000000002,0.018717605069155877,0.00474512743084441,0.6014990623703768
1.4200000000000004,0.01961886803795694,0.006254036458045159,0.48140478527337194
1.5600000000000005,0.043494384709440184,0.00290316822656607,0.45099509225894124
1.7000000000000006,0.12833470232782276,0.014930125812181,0.7368407207471088
1.8400000000000007,0.9516356523637899,0.011671536312178973,0.9830885727996664
1.9800000000000009,0.09777623493778902,0.0029922432282129645,0.287603405190557
2.120000000000001,0.08944440948539653,0.0048684168585964365,0.5250379637349765
2.260000000000001,0.05076872622166025,0.014314348778337137,0.5168431530273242
2.4000000000000012,0.9490424903658591,0.0028992218161782665,0.960419472682005
2.5400000000000014,0.8378984775039032,0.0071467341220761964,0.8916875782343973
2.6800000000000015,0.6595587172751427,0.008023746120843573,0.8962579980714044
2.8200000000000016,0.18828762358485138,0.014338563915138292,0.8196573621398774
2.9600000000000017,0.7562140002751204,0.0015214837449023019,0.9495196496816464
3.100000000000002,0.6501218549018596,0.00590945509814646,0.8112576311042302
