b1,1CC rate,2CC rate,Game 1 rate
1.0,0.005834267843096006,0.016241456406832194,0.2526446086330233
1.1400000000000001,0.03893084103984639,0.026885114317611918,0.3566876433157692
1.2800000000000002,0.041954959597774434,0.029897509932665194,0.21223457181504693
1.4200000000000004,0.012039034280644215,0.0478367175677899,0.2821913777174338
1.5600000000000005,0.05088002702974988,0.011812479552641935,0.2773253566035422
1.7000000000000006,0.055275556533263014,0.04108560160199876,0.32603285904740775
1.8400000000000007,0.04949833020028126,0.0185861908757355,0.37384964476215354
1.9800000000000009,0.43317230233389437,0.024378710234606936,0.6578576676162566
2.120000000000001,0.8823213470909842,0.01723147267309333,0.9096493978141604
2.260000000000001,0.6976767437636442,0.005762624312424058,0.8305912831863109
2.4000000000000012,0.6550838128984708,0.004783820173678164,0.7258556776844992
2.5400000000000014,0.8414170735557667,0.0033856927999576774,0.9556535470981988
2.6800000000000015,0.5359926650993075,0.011255453119225121,0.7912522446762061
2.8200000000000016,0.6216591469111614,0.0033737715941521956,0.66550246062087
2.9600000000000017,0.96140573242413,0.007328736109790024,0.9765442872255644
3.100000000000002,0.9361394662061129,0.005982504211663414,0.9447447699451562
1.0,0.017767994896180153,0.026785541576908732,0.09584697906819885
1.1400000000000001,0.04464186117796491,0.0688786639429312,0.4206857388971655
1.2800000000000002,0.04693451628719084,0.0232836981630314,0.5983148474014198
1.4200000000000004,0.03695874755742479,0.04560181594384087,0.32966187433104605
1.5600000000000005,0.13718519706159332,0.04533238903302736,0.7546650530540625
1.7000000000000006,0.03653969316742943,0.00822448582589252,0.518054372094929
1.8400000000000007,0.05983531834999657,0.029752954441624128,0.41225602148672025
1.9800000000000009,0.3933716806012436,0.015186595642498258,0.5520093436625141
2.120000000000001,0.16154647037419043,0.027521107419793744,0.39959092226365955
2.260000000000001,0.7466026670568481,0.015519404561056757,0.9012039249233531
2.4000000000000012,0.8769744217808152,0.00042688745789532537,0.9335880086786859
2.5400000000000014,0.6373228471254934,0.0140855354259408,0.9076365119942685
2.6800000000000015,0.7123535202598185,0.006990477251489994,0.7924289903231676
2.8200000000000016,0.8988930880538017,0.0027750732326304525,0.9713560950382629
2.9600000000000017,0.8000267556201697,0.006685812959230892,0.9161771142844028
3.100000000000002,0.7912123750843915,0.008313561135801511,0.8948386958006965
1.0,0.008538655265545843,0.039215673001784745,0.05577924038471862
1.1400000000000001,0.06974296359053989,0.056061897585957234,0.3577782607449395
1.2800000000000002,0.07095349938509651,0.03895288942651068,0.42894436092127325
1.4200000000000004,0.039759336729788514,0.04780519403825176,0.44363376547017613
1.5600000000000005,0.018464552315357586,0.042757901060991525,0.46691041723104615
1.7000000000000006,0.07063789454004286,0.030861961959128846,0.38201587258995884
1.8400000000000007,0.3070538273043378,0.024476192555975017,0.5521468309033621
1.9800000000000009,0.6573413437503729,0.03324561985307066,0.736278633008263
2.120000000000001,0.14345310717486326,0.010500665571748115,0.2952280963202599
2.260000000000001,0.8636617509022981,0.011687229843804351,0.9071139723653088
2.4000000000000012,0.589825860865947,0.014812312631137425,0.6752538198018793
2.5400000000000014,0.5426127843924498,0.02171018609071288,0.6057035816408401
2.6800000000000015,0.956885085041749,0.006585139955594051,0.9630439363345122
2.8200000000000016,0.9670212430596393,2.7207320324038106e-05,0.9844771928328586
2.9600000000000017,0.5084146234720057,0.006276464988323472,0.7091469758304151
3.100000000000002,0.9131037135406709,0.0036580956016212516,0.9389236995577803
1.0,0.013689127700286716,0.019456857795954036,0.6928578570706896
1.1400000000000001,0.06938278169683719,0.018195308284900763,0.69080118938485
1.2800000000000002,0.08382980953324666,0.035826449116861725,0.23526269125209348
1.4200000000000004,0.0985876004108556,0.01983512382966104,0.2720875376960602
1.5600000000000005,0.18194997585981207,0.03477024659356224,0.7292928430086095
1.7000000000000006,0.39791205139048735,0.006988746999960702,0.6165285432315845
1.8400000000000007,0.38309222367965995,0.02711731305129484,0.5335754700607932
1.9800000000000009,0.03582241278484475,0.01571813473067498,0.7650342645553173
2.120000000000001,0.09035762611184153,0.011069542066459872,0.33636694718056076
2.260000000000001,0.9528101847805385,0.005196973021811324,0.9783899241305077
2.4000000000000012,0.9210692145302546,0.006564212541580222,0.9626290468952216
2.5400000000000014,0.1220127739964375,0.019641979839847314,0.48456373262335456
2.6800000000000015,0.8063131299120861,0.00461081754935767,0.8827562370106186
2.8200000000000016,0.9541654219906062,0.0019074097498072934,0.9590554889224758
2.9600000000000017,0.7924315275785119,0.0031671041030341737,0.8004826905103603
3.100000000000002,0.649760210114607,0.0016453150825220296,0.6999450160265969
1.0,0.0002714788500123113,0.004501647933037804,0.2091972997289286
1.1400000000000001,0.06273791772667514,0.015441083337721198,0.16398679762115378
1.2800000000000002,0.009547020835513806,0.012085198092899855,0.10213264781767371
1.4200000000000004,0.10150739918614744,0.022988312653137524,0.4817702965419206
1.5600000000000005,0.09139098332219757,0.05340211077225652,0.2566832683014078
1.7000000000000006,0.04988976459538338,0.022173218894768542,0.37296989251248663
1.8400000000000007,0.05542044199519671,0.03191505752086349,0.20306833338637179
1.9800000000000009,0.4049671441592621,0.006316191943513809,0.46752742605608294
2.120000000000001,0.30156695848071824,0.004861340405946489,0.4464760738660868
2.260000000000001,0.30901819096477634,0.02149193073533774,0.6829734529424915
2.4000000000000012,0.7633568722891869,0.005664119869283269,0.8547581620102125
2.5400000000000014,0.9183160450318205,0.006833833323668286,0.9311909077803456
2.6800000000000015,0.527350618699571,0.01586270995606832,0.7232367216153559
2.8200000000000016,0.9261770958326702,0.005335103853638009,0.9280389377076993
2.9600000000000017,0.7455090161376979,0.00027314187488193254,0.7520083983186141
3.100000000000002,0.8423311944918159,0.006271628852533083,0.9053540412002815
