b1,1CC rate,2CC rate,Game 1 rate,strat,strat_space,transition
1.0,0.013877017279642275,0.02544548953421842,0.5103204230470687,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.1400000000000001,0.01938791643939013,0.022874214544998862,0.48360052380957264,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.2800000000000002,0.029579057720256777,0.02325489890314881,0.5212591516324934,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.4200000000000004,0.04591244498919435,0.02648936262313004,0.526496239248647,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.5600000000000005,0.19292601394240258,0.022803575961382626,0.6156763961871434,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.7000000000000006,0.340450049385329,0.01837350719507556,0.6799762507521171,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.8400000000000007,0.6156422909164072,0.01298998764543462,0.8219624589185303,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.9800000000000009,0.7630055949830321,0.011270320811147797,0.8903921991520175,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.120000000000001,0.898349222467564,0.005987761277186695,0.9524177610535677,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.260000000000001,0.8797016165553627,0.0055795604748453565,0.9413699556474184,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.4000000000000012,0.904107631136206,0.004208677917704816,0.949055813829414,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.5400000000000014,0.9817703712993643,0.002703092289021951,0.9904039889569637,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.6800000000000015,0.9666779611931836,0.0034737985855086808,0.9830326985751725,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.8200000000000016,0.9775390031483381,0.0024873376988257087,0.9890704108720975,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.9600000000000017,0.9662108685753715,0.0028408840478482415,0.9857537787030406,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
3.100000000000002,0.9763899539708193,0.0029536046128237014,0.9899802088282778,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.0,0.010871249563414889,0.018810346013289472,0.473438322161484,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.1400000000000001,0.019935560034528278,0.022747730157425733,0.49075401244060857,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.2800000000000002,0.02638747164199657,0.02008268056818973,0.5150267403573875,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.4200000000000004,0.055659895315434124,0.02428333870676621,0.49641653619115406,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.5600000000000005,0.11761096666847164,0.023044121391488027,0.5571849762884501,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.7000000000000006,0.43691025471149186,0.019881755087295096,0.7139434613144936,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.8400000000000007,0.8193809453510672,0.007055286238637515,0.9183495957393579,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.9800000000000009,0.7421191091447282,0.009138045219627257,0.8829158073625005,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.120000000000001,0.8689235560102763,0.008122355194661588,0.9289493768204165,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.260000000000001,0.8842280485272616,0.005639292054020465,0.9463219997876592,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.4000000000000012,0.9732931809102511,0.0023387066800346504,0.9868478268576553,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.5400000000000014,0.9641706956393266,0.0021689041440166724,0.9831806474097964,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.6800000000000015,0.9671991136832465,0.002836665127700327,0.9868128977052238,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.8200000000000016,0.9496818040644132,0.0038861570829384173,0.9766450688733537,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.9600000000000017,0.9642189013551494,0.0030566638284929945,0.982585962915392,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
3.100000000000002,0.9762078774218165,0.002507178022069013,0.9888001215839444,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.0,0.01273527738513442,0.020208117644098265,0.4740446836610024,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.1400000000000001,0.01949572275689898,0.023289650912417893,0.5014291991015538,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.2800000000000002,0.03279175586343134,0.02611883713503541,0.5192232729027396,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.4200000000000004,0.048834139840566886,0.02401354294958858,0.5279720369399458,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.5600000000000005,0.14254779840661172,0.027203734451591285,0.5656864783296666,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.7000000000000006,0.4149509955686771,0.01595690131618606,0.7109384010974855,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.8400000000000007,0.7177557445725735,0.008924391382256508,0.8629955500365161,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
1.9800000000000009,0.8129859411509893,0.00932159101676765,0.9038929438751142,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.120000000000001,0.8490573093268426,0.007162647138094667,0.9220602213801066,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
2.260000000000001,0.9172094089968494,0.005190583022370312,0.9551978088708792,S_16_Unilateral_Dictator,S_16,Unilateral_Dictator
