b1,1CC rate,2CC rate,Game 1 rate,strat,strat_space,transition
1.0,0.02075272248269348,0.01917408148611218,0.5478614308333565,S_08_Player1_Dictator,S_08,Player1_Dictator
1.1400000000000001,0.009070100448622238,0.01623549893137358,0.5209582530061893,S_08_Player1_Dictator,S_08,Player1_Dictator
1.2800000000000002,0.016477254359607996,0.012658240079988614,0.45543291927665885,S_08_Player1_Dictator,S_08,Player1_Dictator
1.4200000000000004,0.01729344995842507,0.00691879750757535,0.41471800726623814,S_08_Player1_Dictator,S_08,Player1_Dictator
1.5600000000000005,0.022004811766491723,0.017382786774300885,0.44591137739047265,S_08_Player1_Dictator,S_08,Player1_Dictator
1.7000000000000006,0.05027968927691566,0.016837153635879988,0.3140853316289299,S_08_Player1_Dictator,S_08,Player1_Dictator
1.8400000000000007,0.3893595972338679,0.031488336337685364,0.6799270934511753,S_08_Player1_Dictator,S_08,Player1_Dictator
1.9800000000000009,0.22429327074390026,0.00839745997049745,0.5058777230406692,S_08_Player1_Dictator,S_08,Player1_Dictator
2.120000000000001,0.0002459702506500418,0.0002454968493500465,0.7367006499999155,S_08_Player1_Dictator,S_08,Player1_Dictator
2.260000000000001,0.0009912983383600301,0.0002531597616405798,0.7489075592560873,S_08_Player1_Dictator,S_08,Player1_Dictator
2.4000000000000012,0.048342344736754334,0.00047250012685954814,0.30466475609468013,S_08_Player1_Dictator,S_08,Player1_Dictator
2.5400000000000014,0.0002530691204294917,0.0002393460795705205,0.2400918294572129,S_08_Player1_Dictator,S_08,Player1_Dictator
2.6800000000000015,0.0017132944691539997,0.00030511263084646406,0.26669055399999764,S_08_Player1_Dictator,S_08,Player1_Dictator
2.8200000000000016,0.0016439088253718953,0.00029495767462822616,0.7306675718369161,S_08_Player1_Dictator,S_08,Player1_Dictator
2.9600000000000017,0.9929352955602732,0.0019032386465626721,0.9966941032079231,S_08_Player1_Dictator,S_08,Player1_Dictator
3.100000000000002,0.23500351166254208,0.0008936006374842362,0.5085150150415989,S_08_Player1_Dictator,S_08,Player1_Dictator
1.0,0.028079264987514004,0.0047217115964793685,0.4849833271320701,S_08_Player1_Dictator,S_08,Player1_Dictator
1.1400000000000001,0.006639011231483906,0.009136332257720507,0.4478349358031863,S_08_Player1_Dictator,S_08,Player1_Dictator
1.2800000000000002,0.008861580676092606,0.006766459809506085,0.4847433701061789,S_08_Player1_Dictator,S_08,Player1_Dictator
1.4200000000000004,0.015859628728587774,0.021745579935815003,0.5030798990492242,S_08_Player1_Dictator,S_08,Player1_Dictator
1.5600000000000005,0.006220400773863401,0.004329563217734647,0.6489393821753147,S_08_Player1_Dictator,S_08,Player1_Dictator
1.7000000000000006,0.01158288802555771,0.004000703336439826,0.7673942684038462,S_08_Player1_Dictator,S_08,Player1_Dictator
1.8400000000000007,0.012230104126436268,0.005308510952362088,0.6252116138221402,S_08_Player1_Dictator,S_08,Player1_Dictator
1.9800000000000009,0.5691925726157521,0.0031627708918135294,0.8664165418496379,S_08_Player1_Dictator,S_08,Player1_Dictator
2.120000000000001,0.8498112975391902,0.003292834345878167,0.8977654773456523,S_08_Player1_Dictator,S_08,Player1_Dictator
2.260000000000001,0.0016376328727122221,0.0006423500272881199,0.7361287083755153,S_08_Player1_Dictator,S_08,Player1_Dictator
2.4000000000000012,0.00024952377935004286,0.0002490291206500478,0.7473293499999141,S_08_Player1_Dictator,S_08,Player1_Dictator
2.5400000000000014,0.09551483704440301,0.0006043413556196066,0.6934449982727222,S_08_Player1_Dictator,S_08,Player1_Dictator
2.6800000000000015,0.6560034542822648,0.07561853099856106,0.733630824194694,S_08_Player1_Dictator,S_08,Player1_Dictator
2.8200000000000016,0.18768368665229343,0.0014638621476331518,0.7590679184147245,S_08_Player1_Dictator,S_08,Player1_Dictator
2.9600000000000017,0.9917284487287449,0.0010924252851550746,0.994988858858831,S_08_Player1_Dictator,S_08,Player1_Dictator
3.100000000000002,0.9902075954945813,0.0022643767212602943,0.9934111220957684,S_08_Player1_Dictator,S_08,Player1_Dictator
