3.962521233648614444e-02
2.115592845150750939e-02
1.096572872312070838e-02
2.690559795851044100e-01
3.880837856460905150e-02
5.660531108254457378e-02
1.551899135014323840e-02
1.145930499829733891e-02
1.780683984695638142e-02
2.494120196609801634e-04
5.849158365591499570e-02
6.709214230686093572e-01
3.771975376924693868e-02
3.142719102627709038e-01
6.292215358443200568e-01
1.319765391560704659e-01
1.085019035496262961e-02
5.631067824016172674e-02
1.693469887388010520e-02
1.436733066996415641e-02
