3.746967075682922782e-02
1.501060716218637348e-01
2.913682592677726418e-02
4.855149812982653690e-01
2.903304355304139536e-02
1.778007527596844606e-01
3.773972010845573488e-02
3.400992754832914966e-01
7.098324801934391415e-02
6.900311616184938435e-02
3.055425626808939699e-01
4.055206362390649799e-01
4.146624287037197626e-02
1.193549276566540918e-01
1.458359722551819670e-01
9.286719432190493340e-01
1.241269785076439397e-01
3.900513604301517057e-01
2.179389998006046533e-02
1.425754925914032023e-01
