9.388142357750033085e-02
4.432075329172255329e-02
7.378447052947142981e-02
4.103748938509216293e-01
6.746881618802952341e-02
1.764531280496486887e-01
6.037637006334942158e-02
8.680704499916164218e-02
3.898519363083103456e-02
4.559634171774320371e-02
6.380551013699542473e-02
2.890091964542661207e-02
8.153862613828145867e-02
5.067639773351059751e-02
3.654291109611526034e-01
1.616689395521322126e-01
9.545966437728622411e-01
8.431454355584393212e-02
1.829171851155225390e-02
1.407173023161895908e-01
