b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
3.100000000000002,0.9454957626746188,0.004503542383303385,0.9718050813293236,0.9499993050579222,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.0,0.03283523487684183,0.049836255732484604,0.34808593434051904,0.08267149060932644,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.1400000000000001,0.05016560316299502,0.04741936211659069,0.37126261940647426,0.09758496527958571,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.2800000000000002,0.06314928193796482,0.04030928078355771,0.41792807702018003,0.10345856272152253,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.4200000000000004,0.08113740326006944,0.04060186150684467,0.42974683438990985,0.1217392647669141,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.5600000000000005,0.09785131824529136,0.03773400857643858,0.4621370302309031,0.13558532682172994,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.7000000000000006,0.14190701705228678,0.03609673276765818,0.4912912114722865,0.17800374981994496,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.8400000000000007,0.28699168965327043,0.02993268816403103,0.6002401954431195,0.3169243778173015,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
1.9800000000000009,0.5013996101855143,0.01949811222635395,0.7308018999853948,0.5208977224118683,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.120000000000001,0.6156121155170059,0.017288600443080955,0.7892114902418037,0.6329007159600869,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.260000000000001,0.7475686246789056,0.011586671524306907,0.8573377078872936,0.7591552962032125,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.4000000000000012,0.7973815829015478,0.011716778479955283,0.8844912498571355,0.8090983613815032,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.5400000000000014,0.8092393278999147,0.009811589196685585,0.8967222647853027,0.8190509170966003,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.6800000000000015,0.8750539057419134,0.0073343403565899095,0.9335453117161607,0.8823882460985033,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.8200000000000016,0.9138965316936966,0.005824854672386729,0.9565019609212856,0.9197213863660832,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
2.9600000000000017,0.9357187843142452,0.0046487148638282415,0.9684720674408509,0.9403674991780734,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
3.100000000000002,0.9407813095191055,0.004640143240544257,0.9682263235340892,0.9454214527596498,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,32,0.001,2.0
