3.734221177612507409e-02,1.542867053990611657e-02,7.432190192558482678e-02,3.980346427194849518e-02,6.863768072729966585e-01,1.287076095213266769e-01,1.756576212415807831e-02,8.052459021880868650e-02,7.925718452380998702e-01,8.303187982267630496e-02,5.727421587573411355e-01
6.271788002333679446e-02,5.577107125866465065e-01,4.891025478872103038e-01,4.690062285557981547e-01,7.143494466310578161e-01,5.870866894870595543e-01,6.015440140395313939e-01,2.352253063224069574e-01,8.337707798891721422e-01,7.163715495254318055e-01,6.563417149020385200e-01
