4.202762653600451009e-02,5.914175725909108505e-02,7.422137760625947822e-02,9.640099308181825088e-02,4.224754043260696146e-01,9.328950805556982528e-01,8.626956204960996022e-01,9.221317899466034973e-01,9.461677016709756360e-01,9.645399830379858264e-01,9.741901882835495297e-01
3.305144921323416307e-01,4.421504913772454914e-01,4.739363522970487241e-01,5.246801032731363001e-01,6.652023236156011654e-01,9.414269001902797473e-01,9.102625191796241966e-01,9.425231163782459287e-01,9.684281444191740196e-01,9.764277661251066220e-01,9.747386567717560846e-01
