1.000000000000000000e+00,1.199999999999999956e+00,1.399999999999999911e+00,1.599999999999999867e+00,1.799999999999999822e+00,1.999999999999999778e+00,2.199999999999999734e+00,2.399999999999999467e+00,2.599999999999999645e+00,2.799999999999999822e+00,2.999999999999999556e+00
5.076676895559593256e-02,7.040861932238323684e-02,7.416682048628987778e-02,9.341465868184802013e-02,4.626683545750698290e-01,6.051593126814399648e-01,8.009243380351864783e-01,8.977097659465935742e-01,9.148576380794547491e-01,9.703461788921422526e-01,9.343188593339074588e-01
3.959984620681926692e-01,3.857868380575898981e-01,4.019266705781320836e-01,4.743498303306238340e-01,6.732576730628070383e-01,7.394420235648511142e-01,8.751411520711352976e-01,9.334820179821942121e-01,9.406597941770307170e-01,9.779414524293549293e-01,9.595742751817746274e-01
