1.000000000000000000e+00,1.140000000000000124e+00,1.280000000000000249e+00,1.420000000000000373e+00,1.560000000000000497e+00,1.700000000000000622e+00,1.840000000000000746e+00,1.980000000000000870e+00,2.120000000000000995e+00,2.260000000000001119e+00,2.400000000000001243e+00,2.540000000000001368e+00,2.680000000000001492e+00,2.820000000000001616e+00,2.960000000000001741e+00,3.100000000000001865e+00
2.401439912652116038e-01,8.876648015810692516e-02,6.382736884915696240e-02,7.384147513276276276e-02,1.103638169192789897e-01,1.964637137945163814e-01,1.649702408146948851e-01,1.738151842440617822e-01,2.320984232773105893e-01,6.807400272304243716e-01,9.533689787250702041e-01,8.078600987928001853e-01,9.846443077147047918e-01,8.380840501890735039e-01,9.825008567677135929e-01,9.343384420946386770e-01
2.155628986682548154e-01,2.712543872024979486e-01,2.560707769798256650e-01,4.067228659087954723e-01,4.921035676864515818e-01,4.476688886499829434e-01,5.653646365068961677e-01,4.661861725449582550e-01,5.097380494451276833e-01,8.177726260966911020e-01,9.640708259536910907e-01,8.483870215557721695e-01,9.893175545364535362e-01,8.746890685679230559e-01,9.856457025147469242e-01,9.420431152832331456e-01
