1.000000000000000000e+00,1.140000000000000124e+00,1.280000000000000249e+00,1.420000000000000373e+00,1.560000000000000497e+00,1.700000000000000622e+00,1.840000000000000746e+00,1.980000000000000870e+00,2.120000000000000995e+00,2.260000000000001119e+00,2.400000000000001243e+00,2.540000000000001368e+00,2.680000000000001492e+00,2.820000000000001616e+00,2.960000000000001741e+00,3.100000000000001865e+00
6.108549391616055479e-02,6.533758082089029251e-02,8.117231146523631868e-02,8.614804521670002546e-02,1.193399569850488312e-01,2.272721718971869864e-01,6.335450961987246776e-01,7.278168176301138548e-01,7.967565570228797300e-01,8.878193355337629100e-01,9.273564776793316033e-01,9.265096555017290347e-01,9.742062762206598059e-01,9.737969870478105916e-01,9.677307672967642160e-01,9.700657740746370106e-01
3.335744395882880298e-01,3.860076302003087600e-01,4.043571140465507807e-01,3.996630659246933059e-01,4.344061651749119290e-01,5.119016685446258208e-01,7.719924870141957607e-01,8.356937364387503342e-01,8.775193274835135782e-01,9.204665640192543075e-01,9.519105797998237417e-01,9.627148934502672839e-01,9.833891425724419211e-01,9.843569078205105516e-01,9.789864611922970417e-01,9.853091578986078458e-01
