b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
2.6800000000000015,0.9733069692464242,0.003031974050561598,0.985969287989032,0.9763389432969858,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.8200000000000016,0.9786661352907972,0.002260068829540061,0.9882152465693221,0.9809262041203373,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.9600000000000017,0.9821360072380296,0.0026276549272540245,0.9915191920032839,0.9847636621652837,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
3.100000000000002,0.9857000964331964,0.0029430537004064184,0.9901570655862989,0.9886431501336028,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.0,0.017568057954133954,0.029896144761292015,0.3655871714446587,0.047464202715425965,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.1400000000000001,0.032533274189942514,0.028188559560576146,0.4083271654074769,0.060721833750518664,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.2800000000000002,0.038598264093313246,0.02467826760366979,0.43216073221801155,0.06327653169698304,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.4200000000000004,0.04906743925943993,0.027441072023803446,0.4500828329077752,0.07650851128324337,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.5600000000000005,0.07045258883136651,0.025260319619153638,0.46788931709335563,0.09571290845052015,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.7000000000000006,0.21756887167869554,0.023199595639931816,0.5697326142052805,0.24076846731862736,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.8400000000000007,0.7659793145249475,0.009525804577372869,0.8676989487642331,0.7755051191023203,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.9800000000000009,0.8097588031282272,0.008747067010397907,0.8969885309242223,0.8185058701386252,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.120000000000001,0.8521000573134982,0.00682573330416985,0.9242225822418333,0.858925790617668,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.260000000000001,0.9051635381779237,0.00581328796329838,0.9483881035892958,0.9109768261412221,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.4000000000000012,0.9466717960370701,0.0032219817249937457,0.972911052565713,0.9498937777620639,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.5400000000000014,0.9772253238527359,0.0018442891347035095,0.9868488990002199,0.9790696129874393,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.6800000000000015,0.9800148006167975,0.0029151212799449146,0.9880832593520434,0.9829299218967423,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.8200000000000016,0.9828763879423561,0.0022058824956960946,0.9917155123807468,0.9850822704380522,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.9600000000000017,0.9811567355314138,0.002636951670429384,0.9889521094419889,0.9837936872018432,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
3.100000000000002,0.98183430230018,0.003114969320093181,0.9887994445579981,0.9849492716202731,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.0,0.016110911300674338,0.030277109872464333,0.33669607288792325,0.04638802117313867,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.1400000000000001,0.032892728848396176,0.029253884216277178,0.4202267681703697,0.06214661306467335,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.2800000000000002,0.041212652780932155,0.02725547985117991,0.43520442778962143,0.06846813263211207,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.4200000000000004,0.05170030497095676,0.02562577583403777,0.44381461732177646,0.07732608080499453,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.5600000000000005,0.06871911911374155,0.027147738059445894,0.4674386248205825,0.09586685717318745,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.7000000000000006,0.26975580402278754,0.02118292675094647,0.5900851749780792,0.290938730773734,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.8400000000000007,0.7944991068644942,0.008695521485889975,0.8922693408518008,0.8031946283503841,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.9800000000000009,0.8191464796201952,0.009035984931479307,0.9052062850826158,0.8281824645516744,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.120000000000001,0.8764406354647202,0.007128901600022916,0.9279955816151493,0.8835695370647431,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.260000000000001,0.9143628847815178,0.005350045176485504,0.9482304149220668,0.9197129299580034,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.4000000000000012,0.951380065555938,0.0032136993366601815,0.9763958217923764,0.9545937648925982,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.5400000000000014,0.9646654611263655,0.003835332711656015,0.9818518439401304,0.9685007938380216,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.6800000000000015,0.970480368661609,0.0033263752226296043,0.9817426660047142,0.9738067438842386,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.8200000000000016,0.9771013961919391,0.002702487998153609,0.989253696825241,0.9798038841900928,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.9600000000000017,0.9827655905292886,0.002655834812318992,0.9902136312544116,0.9854214253416076,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
3.100000000000002,0.9907362600767845,0.0024343801996208566,0.9940435652598797,0.9931706402764053,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.0,0.018388443803575995,0.03209770506651479,0.38060218526686584,0.050486148870090786,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.1400000000000001,0.03091438829970046,0.030104053628256862,0.4161615393381924,0.06101844192795732,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.2800000000000002,0.03913898573790481,0.02836894109814278,0.4540458017514896,0.06750792683604759,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.4200000000000004,0.05123166192114307,0.02819625726622832,0.4694709836120816,0.07942791918737138,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.5600000000000005,0.06964500038761516,0.026545187787045413,0.48639831226303754,0.09619018817466057,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.7000000000000006,0.20319867937933356,0.02240506860415147,0.5578090039057192,0.22560374798348504,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.8400000000000007,0.839570793601651,0.008111958453772385,0.9154166625166207,0.8476827520554234,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
1.9800000000000009,0.7933005781241804,0.007857996895492105,0.8793633310495239,0.8011585750196726,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.120000000000001,0.8818963464231592,0.00654570975446491,0.9325743199921762,0.8884420561776241,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.260000000000001,0.8958096867002762,0.005744705374975048,0.9466144367156634,0.9015543920752512,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.4000000000000012,0.9680862095589637,0.002941051073982778,0.9821794600343294,0.9710272606329465,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.5400000000000014,0.9842562201343042,0.003006616530106609,0.9897266757251687,0.9872628366644108,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.6800000000000015,0.9805238930993097,0.003595481675702537,0.9899147931536763,0.9841193747750122,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.8200000000000016,0.9832477121837241,0.003452782363982725,0.9894820348373154,0.9867004945477068,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
2.9600000000000017,0.9844670876246275,0.002652871618091021,0.9901168873085849,0.9871199592427186,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
3.100000000000002,0.979490444949391,0.003510000735829193,0.9904530298819628,0.9830004456852202,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,128,0.001,2.0
