b1,1CC rate,2CC rate,Game 1 rate,strat
1.0,0.011457136836068324,0.013694960163932584,0.03235479023302275,S_08
1.1400000000000001,0.023315333786462944,0.023945004121577542,0.8756315277553067,S_08
1.2800000000000002,0.007405915031315683,0.020266632964683434,0.5577796061301429,S_08
1.4200000000000004,0.007729880650490043,0.005791025349512944,0.35169447779130414,S_08
1.5600000000000005,0.016480228610263874,0.012849995389738562,0.26779484049101376,S_08
1.7000000000000006,0.037848238532858736,0.008271339467140934,0.41295164869977435,S_08
1.8400000000000007,0.12801445293482658,0.01961134578517716,0.7044931930219701,S_08
1.9800000000000009,0.004792339693261504,0.004783971306739933,0.5518859340462512,S_08
2.120000000000001,0.031854365088209685,0.013949345911788877,0.5486431922727517,S_08
2.260000000000001,0.145364302625285,0.06401778599472858,0.553429213803235,S_08
2.4000000000000012,0.08674959654659385,0.0026786904534068707,0.6624350988238723,S_08
2.5400000000000014,0.45206367334027864,0.005835694659723103,0.4995602851880013,S_08
2.6800000000000015,0.32410391072325573,0.008537475276744994,0.4000763250915017,S_08
2.8200000000000016,0.9254542989708998,0.0018537323051069996,0.9544504137240135,S_08
2.9600000000000017,0.9512772850540224,0.007913393141971065,0.9551766464338418,S_08
3.100000000000002,0.41853401356417014,0.0016723914358266465,0.4258534243280047,S_08
1.0,0.010719220232137311,0.04037089676786239,0.5804666443896194,S_08
1.1400000000000001,0.02050804383661119,0.006285264163395966,0.28671626407048195,S_08
1.2800000000000002,0.0318890486708536,0.007515985329147296,0.3037762433352815,S_08
1.4200000000000004,0.0005246145348455542,0.013032219465155013,0.6466007855346256,S_08
1.5600000000000005,0.015241968071872544,0.004812344928128011,0.5659324349718019,S_08
1.7000000000000006,0.01324222993544645,0.022553038064559078,0.7806409212901079,S_08
1.8400000000000007,0.03293509311769628,0.037116524882327556,0.5681566984659168,S_08
1.9800000000000009,0.3073483289730614,0.010742236986937782,0.5059331245308685,S_08
2.120000000000001,0.0196952396016593,0.010341069398340579,0.6667041190591008,S_08
2.260000000000001,0.3947908708863033,0.003322554621698413,0.6043907639582186,S_08
2.4000000000000012,0.1984147577287789,0.0008163714952207095,0.20404986924636853,S_08
2.5400000000000014,0.0009955094930502056,4.987506949807898e-06,0.0014995491934040352,S_08
2.6800000000000015,0.016838767328718595,0.008277403667280504,0.29908356681863735,S_08
2.8200000000000016,0.2867484609585636,0.011822274897439698,0.6223463930635463,S_08
2.9600000000000017,0.832583672822825,0.0033346421771900127,0.8457314756793518,S_08
3.100000000000002,0.09074213674072638,0.007702211999273653,0.8937024858224856,S_08
1.0,8.19296389283883e-05,0.011485456621392158,0.00013532587622160165,S_12
1.1400000000000001,0.041806756743709664,0.007273633729587706,0.7149842560276465,S_12
1.2800000000000002,0.010623349178936004,0.02092592732525918,0.33067676821719005,S_12
1.4200000000000004,0.08374184429290517,0.017575052551278,0.47224882991212236,S_12
1.5600000000000005,0.015472461848213274,0.0024311228250993282,0.1741390676449549,S_12
1.7000000000000006,0.15613774292537191,0.030051720424220472,0.42196395982532225,S_12
1.8400000000000007,0.6921000576269866,0.016601044039862574,0.7433612004206102,S_12
1.9800000000000009,0.8094969194633889,0.033069222950216096,0.8111779994491586,S_12
2.120000000000001,0.5594627219720697,0.015930388761771313,0.8121419027927864,S_12
2.260000000000001,0.7869280478879814,0.004908398332694947,0.7893486394221862,S_12
2.4000000000000012,0.9500674973932357,0.00500902553824305,0.9534678338833378,S_12
2.5400000000000014,0.6309513256075039,0.0204648480449121,0.7866920785902835,S_12
2.6800000000000015,0.27394161178955506,0.012020974064885307,0.4936295642063009,S_12
2.8200000000000016,0.9612134488123556,0.0019214929304134018,0.9631387981320049,S_12
2.9600000000000017,0.9224468257475739,0.0018440376829210329,0.9242945642880046,S_12
3.100000000000002,0.9821653103013217,0.003922509693806131,0.9861006813011288,S_12
1.0,0.05449720740338821,0.039411567438625277,0.35674161587449243,S_12
1.1400000000000001,0.06874548313375593,0.05872423495443984,0.4225346996299469,S_12
1.2800000000000002,0.03939305181980828,0.07619700925936826,0.2762627616247723,S_12
1.4200000000000004,0.15491815694778382,0.031609670661405055,0.2524796024657126,S_12
1.5600000000000005,0.024566467457155922,0.039818410194327046,0.4312719544565787,S_12
1.7000000000000006,0.40848480422448735,0.005693117904740623,0.7986029651247002,S_12
1.8400000000000007,0.5319351448650225,0.032658446916537735,0.7669752753847261,S_12
1.9800000000000009,0.25527983356378686,0.009936896375801998,0.6769453213159082,S_12
2.120000000000001,0.6454821891443631,8.78872775999815e-05,0.6761262269125297,S_12
2.260000000000001,0.004454723031635192,0.003049255969367274,0.5215687853347003,S_12
2.4000000000000012,0.46730655781512465,0.012105515648639436,0.4736361269273327,S_12
2.5400000000000014,0.8598305325532595,0.0017223812091611984,0.8615548809195953,S_12
2.6800000000000015,0.6889672089563613,0.005390365533153198,0.9087005980924416,S_12
2.8200000000000016,0.39317065203514956,0.004233559148789344,0.5384786326347382,S_12
2.9600000000000017,0.7031301468600569,0.002905609685979334,0.8520752838803117,S_12
3.100000000000002,0.9870700163978772,0.003946157001386267,0.9890531213831226,S_12
1.0,0.0030583087389552573,0.02214259445941905,0.12152799769982746,S_16
1.1400000000000001,0.024361923070648578,0.027553905256961445,0.04585733717324567,S_16
1.2800000000000002,0.02625066533187441,0.024713530098418725,0.07035770858745735,S_16
1.4200000000000004,0.06248951618263305,0.05755233534920588,0.2125268088574629,S_16
1.5600000000000005,0.022930220200233362,0.28497345196567797,0.4603982083024513,S_16
1.7000000000000006,0.46953501761270994,0.05982368023395622,0.610717105065534,S_16
1.8400000000000007,0.06195324886507108,0.012492547781422723,0.20973372287260525,S_16
1.9800000000000009,0.31971672309703314,0.03199688186576376,0.5514760421900903,S_16
2.120000000000001,0.1789790605549847,0.019700740349073563,0.3324918115597915,S_16
2.260000000000001,0.022377549173734388,0.007631191724240396,0.21130612868663382,S_16
2.4000000000000012,0.051365959109597834,0.01088215474537644,0.4184295831267694,S_16
2.5400000000000014,0.6343376429097788,0.011522963222285151,0.7958683633740105,S_16
2.6800000000000015,0.8159284078223298,0.020336888463271058,0.8265501957291669,S_16
2.8200000000000016,0.8837343503164029,0.007515360101616632,0.916400005422097,S_16
2.9600000000000017,0.8499423678716039,0.0028679799140405348,0.9257328409422501,S_16
3.100000000000002,0.9150398422303998,0.011651632716763392,0.9268882187504596,S_16
1.0,0.013393555133921245,0.06957707338720809,0.2534418307471103,S_16
1.1400000000000001,0.0018834838292944506,0.005551243142287387,0.3382455130662906,S_16
1.2800000000000002,0.15366066835193773,0.050901427389791226,0.374865971400911,S_16
1.4200000000000004,0.09284179867826302,0.06417329038482225,0.273831054674017,S_16
1.5600000000000005,0.020036513802868038,0.016825680905550932,0.19613147721678584,S_16
1.7000000000000006,0.03942151738312343,0.025595183997806633,0.5135803659745872,S_16
1.8400000000000007,0.19055243822710966,0.002735574633570618,0.2243361544570172,S_16
1.9800000000000009,0.3837779695938062,0.011488250865771668,0.7002788503948304,S_16
2.120000000000001,0.4075670844625662,0.006242575141042386,0.8688651690354867,S_16
2.260000000000001,0.5344248787440536,0.007685365215208486,0.7725826005047856,S_16
2.4000000000000012,0.11443222264526992,0.06285775782905934,0.2751260557749915,S_16
2.5400000000000014,0.8058145080094913,0.02386858898571841,0.8653579673249441,S_16
2.6800000000000015,0.9811540328909537,1.981160885884759e-06,0.9850914404822108,S_16
2.8200000000000016,0.8496557595896109,0.003396449609334457,0.8530405917518106,S_16
2.9600000000000017,0.0492595072505382,0.005991888015528366,0.46672973305366683,S_16
3.100000000000002,0.895060681228243,0.009259651738217566,0.9076281025679862,S_16
